instance mcsp0 mcsp1 mcsp2 mcsp3 csia
mcs50_r005_s20_AB05 310 310 310 310 310
mcs50_r005_s20_AB06 192 192 192 192 192
mcs50_r005_s20_AB07 1740 1740 1740 1740 1740
mcs50_r005_s20_AB08 2448 2448 2448 2448 2448
mcs50_r005_s20_AB09 384 384 384 384 384
mcs50_r005_s25_AB00 2512 2512 2512 2512 2512
mcs50_r005_s25_AB01 432 432 432 432 432
mcs50_r005_s25_AB02 96 96 96 96 96
mcs50_r005_s25_AB03 14940 14940 14940 14940 14940
mcs50_r005_s25_AB04 38476 38476 38476 38476 38476
mcs50_r005_s25_AB05 460 460 460 460 460
mcs50_r005_s25_AB06 14 14 14 14 14
mcs50_r005_s25_AB07 149 149 149 149 149
mcs50_r005_s25_AB08 96 96 96 96 96
mcs50_r005_s25_AB09 32 32 32 32 32
mcs50_r005_s30_AB00 8 8 8 -1 -1
mcs50_r005_s30_AB01 972 972 972 972 972
mcs50_r005_s30_AB02 2264 2264 2264 -1 -1
mcs50_r005_s30_AB03 9768 9768 9768 9768 -1
mcs50_r005_s30_AB04 4588 4588 4588 4588 -1
mcs50_r005_s30_AB05 408 408 408 -1 408
mcs50_r005_s30_AB06 1301000 1301000 -1 -1 -1
mcs50_r005_s30_AB07 1785 1785 1785 -1 -1
mcs50_r005_s30_AB08 2232 2232 2232 2232 2232
mcs50_r005_s30_AB09 2990 2990 2990 -1 -1
mcs50_r005_s35_AB00 48 48 -1 -1 -1
mcs50_r005_s35_AB01 76 76 76 -1 -1
mcs50_r005_s35_AB02 104803 104803 -1 -1 -1
mcs50_r005_s35_AB03 20 20 20 -1 -1
mcs50_r005_s35_AB04 2108 2108 2108 -1 -1
mcs50_r005_s35_AB05 6 6 -1 -1 -1
mcs50_r005_s35_AB06 5502 5502 -1 -1 -1
mcs50_r005_s35_AB07 108 108 -1 -1 -1
mcs50_r005_s35_AB08 312 312 -1 -1 -1
mcs50_r005_s35_AB09 6149 6149 -1 -1 -1
mcs50_r005_s40_AB00 -1 -1 -1 -1 -1
mcs50_r005_s40_AB01 -1 -1 -1 -1 -1
mcs50_r005_s40_AB02 -1 -1 -1 -1 -1
mcs50_r005_s40_AB03 -1 -1 -1 -1 -1
mcs50_r005_s40_AB04 2960 2960 -1 -1 -1
mcs50_r005_s40_AB05 16 16 -1 -1 -1
mcs50_r005_s40_AB06 -1 -1 -1 -1 -1
mcs50_r005_s40_AB07 -1 -1 -1 -1 -1
mcs50_r005_s40_AB08 -1 -1 -1 -1 -1
mcs50_r005_s40_AB09 -1 -1 -1 -1 -1
mcs50_r005_s50_AB00 -1 -1 -1 -1 -1
mcs50_r005_s50_AB01 -1 -1 -1 -1 -1
mcs50_r005_s50_AB02 -1 -1 -1 -1 -1
mcs50_r005_s50_AB03 -1 -1 -1 -1 -1
mcs50_r005_s50_AB04 -1 -1 -1 -1 -1
mcs50_r005_s50_AB05 -1 -1 -1 -1 -1
mcs50_r005_s50_AB06 -1 -1 -1 -1 -1
mcs50_r005_s50_AB07 -1 -1 -1 -1 -1
mcs50_r005_s50_AB08 -1 -1 -1 -1 -1
mcs50_r005_s50_AB09 -1 -1 -1 -1 -1
mcs50_r01_s10_AB00 16 16 16 16 16
mcs50_r01_s10_AB01 54 54 54 54 54
mcs50_r01_s10_AB02 35 35 35 35 35
mcs50_r01_s10_AB03 2 2 2 2 2
mcs50_r01_s10_AB04 70 70 70 70 70
mcs50_r01_s10_AB05 84 84 84 84 84
mcs50_r01_s10_AB06 44 44 44 44 44
mcs50_r01_s10_AB07 28 28 28 28 28
mcs50_r01_s10_AB08 116 116 116 116 116
mcs50_r01_s10_AB09 6 6 6 6 6
mcs50_r01_s15_AB00 3 3 3 3 3
mcs50_r01_s15_AB01 4 4 4 4 4
mcs50_r01_s15_AB02 30 30 30 30 30
mcs50_r01_s15_AB03 6 6 6 6 6
mcs50_r01_s15_AB04 82 82 82 82 82
mcs50_r01_s15_AB05 2 2 2 2 2
mcs50_r01_s15_AB06 116 116 116 116 116
mcs50_r01_s15_AB07 316 316 316 316 316
mcs50_r01_s15_AB08 20 20 20 20 20
mcs50_r01_s15_AB09 97 97 97 97 97
mcs50_r01_s20_AB00 520 520 520 520 520
mcs50_r01_s20_AB01 347 347 347 347 347
mcs50_r01_s20_AB02 199 199 199 199 199
mcs50_r01_s20_AB03 94 94 94 94 94
mcs50_r01_s20_AB04 953 953 953 953 953
mcs50_r01_s20_AB05 462 462 462 462 462
mcs50_r01_s20_AB06 4 4 4 4 4
mcs50_r01_s20_AB07 60 60 60 60 60
mcs50_r01_s20_AB08 4 4 4 4 4
mcs50_r01_s20_AB09 162 162 162 162 162
mcs50_r01_s25_AB00 16 16 16 16 16
mcs50_r01_s25_AB01 4139 4139 4139 4139 4139
mcs50_r01_s25_AB02 256 256 256 256 256
mcs50_r01_s25_AB03 2 2 2 2 2
mcs50_r01_s25_AB04 226 226 226 226 226
mcs50_r01_s25_AB05 45 45 45 45 45
mcs50_r01_s25_AB06 2 2 2 2 2
mcs50_r01_s25_AB07 95 95 95 95 95
mcs50_r01_s25_AB08 6 6 6 6 6
mcs50_r01_s25_AB09 14 14 14 14 14
mcs50_r01_s30_AB00 1 1 1 1 1
mcs50_r01_s30_AB01 1200 1200 1200 -1 -1
mcs50_r01_s30_AB02 12 12 12 12 12
mcs50_r01_s30_AB03 2 2 2 -1 2
mcs50_r01_s30_AB04 2 2 2 2 2
mcs50_r01_s30_AB05 1 1 1 1 1
mcs50_r01_s30_AB06 99 99 99 99 99
mcs50_r01_s30_AB07 13 13 13 -1 13
mcs50_r01_s30_AB08 922 922 922 922 922
mcs50_r01_s30_AB09 2 2 2 2 2
mcs50_r01_s35_AB00 201 201 -1 -1 -1
mcs50_r01_s35_AB01 1873 1873 -1 -1 -1
mcs50_r01_s35_AB02 324 324 -1 -1 -1
mcs50_r01_s35_AB03 1 1 -1 -1 -1
mcs50_r01_s35_AB04 1086 1086 -1 -1 -1
mcs50_r01_s35_AB05 11 11 -1 -1 -1
mcs50_r01_s35_AB06 7107 7107 -1 -1 -1
mcs50_r01_s35_AB07 467 467 -1 -1 -1
mcs50_r01_s35_AB08 5 5 -1 -1 -1
mcs50_r01_s35_AB09 14 14 -1 -1 -1
mcs50_r01_s40_AB00 -1 -1 -1 -1 -1
mcs50_r01_s40_AB01 -1 -1 -1 -1 -1
mcs50_r01_s40_AB02 -1 -1 -1 -1 -1
mcs50_r01_s40_AB03 -1 -1 -1 -1 -1
mcs50_r01_s40_AB04 -1 -1 -1 -1 -1
mcs50_r01_s40_AB05 -1 -1 -1 -1 -1
mcs50_r01_s40_AB06 -1 -1 -1 -1 -1
mcs50_r01_s40_AB07 -1 -1 -1 -1 -1
mcs50_r01_s40_AB08 -1 -1 -1 -1 -1
mcs50_r01_s40_AB09 -1 -1 -1 -1 -1
mcs50_r01_s50_AB00 -1 -1 -1 -1 -1
mcs50_r01_s50_AB01 -1 -1 -1 -1 -1
mcs50_r01_s50_AB02 -1 -1 -1 -1 -1
mcs50_r01_s50_AB03 -1 -1 -1 -1 -1
mcs50_r01_s50_AB04 -1 -1 -1 -1 -1
mcs50_r01_s50_AB05 -1 -1 -1 -1 -1
mcs50_r01_s50_AB06 -1 -1 -1 -1 -1
mcs50_r01_s50_AB07 -1 -1 -1 -1 -1
mcs50_r01_s50_AB08 -1 -1 -1 -1 -1
mcs50_r01_s50_AB09 -1 -1 -1 -1 -1
mcs50_r02_s10_AB00 16 16 16 16 16
mcs50_r02_s10_AB01 27 27 27 27 27
mcs50_r02_s10_AB02 158 158 158 158 158
mcs50_r02_s10_AB03 56 56 56 56 56
mcs50_r02_s10_AB04 4 4 4 4 4
mcs50_r02_s10_AB05 208 208 208 208 208
mcs50_r02_s10_AB06 72 72 72 72 72
mcs50_r02_s10_AB07 66 66 66 66 66
mcs50_r02_s10_AB08 38 38 38 38 38
mcs50_r02_s10_AB09 125 125 125 125 125
mcs50_r02_s15_AB00 22 22 22 22 22
mcs50_r02_s15_AB01 9 9 9 9 9
mcs50_r02_s15_AB02 2 2 2 2 2
mcs50_r02_s15_AB03 1 1 1 1 1
mcs50_r02_s15_AB04 18 18 18 18 18
mcs50_r02_s15_AB05 9 9 9 9 9
mcs50_r02_s15_AB06 9 9 9 9 9
mcs50_r02_s15_AB07 15 15 15 15 15
mcs50_r02_s15_AB08 16 16 16 16 16
mcs50_r02_s15_AB09 2 2 2 2 2
mcs50_r02_s20_AB00 7 7 7 7 7
mcs50_r02_s20_AB01 4 4 4 4 4
mcs50_r02_s20_AB02 3 3 3 3 3
mcs50_r02_s20_AB03 2 2 2 2 2
mcs50_r02_s20_AB04 2 2 2 2 2
mcs50_r02_s20_AB05 7 7 7 7 7
mcs50_r02_s20_AB06 2 2 2 2 2
mcs50_r02_s20_AB07 2 2 2 2 2
mcs50_r02_s20_AB08 506 506 506 506 506
mcs50_r02_s20_AB09 10 10 10 10 10
mcs50_r02_s25_AB00 52 52 52 52 52
mcs50_r02_s25_AB01 79 79 79 79 79
mcs50_r02_s25_AB02 35 35 35 35 35
mcs50_r02_s25_AB03 63 63 63 63 63
mcs50_r02_s25_AB04 115 115 115 115 115
mcs50_r02_s25_AB05 1 1 1 1 1
mcs50_r02_s25_AB06 96 96 96 96 96
mcs50_r02_s25_AB07 53 53 53 53 53
mcs50_r02_s25_AB08 127 127 127 127 127
mcs50_r02_s25_AB09 1 1 1 1 1
mcs50_r02_s30_AB00 2 2 2 2 2
mcs50_r02_s30_AB01 2 2 2 2 2
mcs50_r02_s30_AB02 7 7 7 7 7
mcs50_r02_s30_AB03 1 1 1 1 1
mcs50_r02_s30_AB04 2 2 2 2 2
mcs50_r02_s30_AB05 1 1 1 1 1
mcs50_r02_s30_AB06 3 3 3 3 3
mcs50_r02_s30_AB07 1 1 1 1 1
mcs50_r02_s30_AB08 6 6 6 6 6
mcs50_r02_s30_AB09 4 4 4 4 4
mcs50_r02_s35_AB00 1 1 1 1 1
mcs50_r02_s35_AB01 1 1 -1 -1 1
mcs50_r02_s35_AB02 1 1 -1 -1 -1
mcs50_r02_s35_AB03 1 1 -1 1 1
mcs50_r02_s35_AB04 1 1 1 1 1
mcs50_r02_s35_AB05 6 6 -1 -1 6
mcs50_r02_s35_AB06 1 1 -1 1 1
mcs50_r02_s35_AB07 1 1 1 -1 1
mcs50_r02_s35_AB08 1 1 -1 1 1
mcs50_r02_s35_AB09 2 2 2 2 2
mcs50_r02_s40_AB00 -1 -1 -1 -1 -1
mcs50_r02_s40_AB01 1 1 -1 -1 -1
mcs50_r02_s40_AB02 -1 -1 -1 -1 -1
mcs50_r02_s40_AB03 -1 -1 -1 -1 -1
mcs50_r02_s40_AB04 -1 -1 -1 -1 -1
mcs50_r02_s40_AB05 -1 -1 -1 -1 -1
mcs50_r02_s40_AB06 -1 -1 -1 -1 -1
mcs50_r02_s40_AB07 -1 -1 -1 -1 -1
mcs50_r02_s40_AB08 -1 -1 -1 -1 -1
mcs50_r02_s40_AB09 2 2 -1 -1 -1
mcs50_r02_s50_AB00 -1 -1 -1 -1 -1
mcs50_r02_s50_AB01 -1 -1 -1 -1 -1
mcs50_r02_s50_AB02 -1 -1 -1 -1 -1
mcs50_r02_s50_AB03 -1 -1 -1 -1 -1
mcs50_r02_s50_AB04 -1 -1 -1 -1 -1
mcs50_r02_s50_AB05 -1 -1 -1 -1 -1
mcs50_r02_s50_AB06 -1 -1 -1 -1 -1
mcs50_r02_s50_AB07 -1 -1 -1 -1 -1
mcs50_r02_s50_AB08 -1 -1 -1 -1 -1
mcs50_r02_s50_AB09 -1 -1 -1 -1 -1
mcs70_b03_s10_AB00 22 22 22 22 22
mcs70_b03_s10_AB01 40 40 40 40 40
mcs70_b03_s10_AB02 348 348 348 348 348
mcs70_b03_s10_AB03 40 40 40 40 40
mcs70_b03_s10_AB04 32 32 32 32 32
mcs70_b03_s10_AB05 4 4 4 4 4
mcs70_b03_s10_AB06 24 24 24 24 24
mcs70_b03_s10_AB07 28 28 28 28 28
mcs70_b03_s10_AB08 14 14 14 14 14
mcs70_b03_s10_AB09 8 8 8 8 8
mcs70_b03_s15_AB00 2 2 2 2 2
mcs70_b03_s15_AB01 2 2 2 2 2
mcs70_b03_s15_AB02 1 1 1 1 1
mcs70_b03_s15_AB03 2 2 2 2 2
mcs70_b03_s15_AB04 12 12 12 12 12
mcs70_b03_s15_AB05 543 543 543 543 543
mcs70_b03_s15_AB06 2 2 2 2 2
mcs70_b03_s15_AB07 1 1 1 1 1
mcs70_b03_s15_AB08 9 9 9 9 9
mcs70_b03_s15_AB09 3 3 3 3 3
mcs70_b03_s20_AB00 11 11 11 11 11
mcs70_b03_s20_AB01 17 17 17 17 17
mcs70_b03_s20_AB02 2 2 2 2 2
mcs70_b03_s20_AB03 6 6 6 6 6
mcs70_b03_s20_AB04 64 64 64 64 64
mcs70_b03_s20_AB05 28 28 28 28 28
mcs70_b03_s20_AB06 22 22 22 22 22
mcs70_b03_s20_AB07 2 2 2 2 2
mcs70_b03_s20_AB08 9 9 9 9 9
mcs70_b03_s20_AB09 13 13 13 13 13
mcs70_b03_s25_AB00 17 17 17 17 17
mcs70_b03_s25_AB01 10 10 10 10 10
mcs70_b03_s25_AB02 130 130 130 130 130
mcs70_b03_s25_AB03 8 8 8 8 8
mcs70_b03_s25_AB04 8 8 8 8 8
mcs70_b03_s25_AB05 1 1 1 1 1
mcs70_b03_s25_AB06 2 2 2 2 2
mcs70_b03_s25_AB07 43 43 43 43 43
mcs70_b03_s25_AB08 26 26 26 26 26
mcs70_b03_s25_AB09 28 28 28 28 28
mcs70_b03_s30_AB00 52 52 52 52 52
mcs70_b03_s30_AB01 4 4 4 4 4
mcs70_b03_s30_AB02 2 2 2 2 2
mcs70_b03_s30_AB03 126 126 126 126 126
mcs70_b03_s30_AB04 24 24 24 24 24
mcs70_b03_s30_AB05 1 1 1 1 1
mcs70_b03_s30_AB06 58 58 58 58 58
mcs70_b03_s30_AB07 3 3 3 3 3
mcs70_b03_s30_AB08 2 2 2 2 2
mcs70_b03_s30_AB09 2 2 2 2 2
mcs70_b03_s35_AB00 1 1 1 -1 -1
mcs70_b03_s35_AB01 8 8 8 8 8
mcs70_b03_s35_AB02 76 76 76 -1 -1
mcs70_b03_s35_AB03 1 1 1 1 1
mcs70_b03_s35_AB04 8 8 8 -1 -1
mcs70_b03_s35_AB05 672 672 672 672 -1
mcs70_b03_s35_AB06 2577 2577 2577 2577 -1
mcs70_b03_s35_AB07 230 230 230 -1 -1
mcs70_b03_s35_AB08 2 2 2 2 -1
mcs70_b03_s35_AB09 5 5 5 -1 -1
mcs70_b03_s40_AB00 1 1 1 -1 -1
mcs70_b03_s40_AB01 34 34 34 -1 -1
mcs70_b03_s40_AB02 6 6 -1 -1 -1
mcs70_b03_s40_AB03 12 12 -1 -1 -1
mcs70_b03_s40_AB04 24 24 -1 -1 -1
mcs70_b03_s40_AB05 383 383 -1 -1 -1
mcs70_b03_s40_AB06 66 66 -1 -1 -1
mcs70_b03_s40_AB07 56 56 56 -1 -1
mcs70_b03_s40_AB08 270 270 -1 -1 -1
mcs70_b03_s40_AB09 804 804 -1 -1 -1
mcs70_b03_s50_AB00 -1 -1 -1 -1 -1
mcs70_b03_s50_AB01 -1 -1 -1 -1 -1
mcs70_b03_s50_AB02 -1 -1 -1 -1 -1
mcs70_b03_s50_AB03 -1 -1 -1 -1 -1
mcs70_b03_s50_AB04 -1 -1 -1 -1 -1
mcs70_b03_s50_AB05 -1 -1 -1 -1 -1
mcs70_b03_s50_AB06 -1 -1 -1 -1 -1
mcs70_b03_s50_AB07 -1 -1 -1 -1 -1
mcs70_b03_s50_AB08 -1 -1 -1 -1 -1
mcs70_b03_s50_AB09 -1 -1 -1 -1 -1
mcs70_b03m_s10_AB00 2 2 2 2 2
mcs70_b03m_s10_AB01 36 36 36 36 36
mcs70_b03m_s10_AB02 9 9 9 9 9
mcs70_b03m_s10_AB03 223 223 223 223 223
mcs70_b03m_s10_AB04 1 1 1 1 1
mcs70_b03m_s10_AB05 40 40 40 40 40
mcs70_b03m_s10_AB06 2 2 2 2 2
mcs70_b03m_s10_AB07 48 48 48 48 48
mcs70_b03m_s10_AB08 17 17 17 17 17
mcs70_b03m_s10_AB09 1 1 1 1 1
mcs70_b03m_s15_AB00 4 4 4 4 4
mcs70_b03m_s15_AB01 32 32 32 32 32
mcs70_b03m_s15_AB02 8 8 8 8 8
mcs70_b03m_s15_AB03 2 2 2 2 2
mcs70_b03m_s15_AB04 16 16 16 16 16
mcs70_b03m_s15_AB05 16 16 16 16 16
mcs70_b03m_s15_AB06 14 14 14 14 14
mcs70_b03m_s15_AB07 839 839 839 839 839
mcs70_b03m_s15_AB08 28 28 28 28 28
mcs70_b03m_s15_AB09 4 4 4 4 4
mcs70_b03m_s20_AB00 142 142 142 142 142
mcs70_b03m_s20_AB01 4 4 4 4 4
mcs70_b03m_s20_AB02 118 118 118 118 118
mcs70_b03m_s20_AB03 13 13 13 13 13
mcs70_b03m_s20_AB04 23 23 23 23 23
mcs70_b03m_s20_AB05 10 10 10 10 10
mcs70_b03m_s20_AB06 145 145 145 145 145
mcs70_b03m_s20_AB07 4216 4216 4216 4216 4216
mcs70_b03m_s20_AB08 2 2 2 2 2
mcs70_b03m_s20_AB09 10 10 10 10 10
mcs70_b03m_s25_AB00 2318 2318 2318 2318 2318
mcs70_b03m_s25_AB01 654 654 654 654 654
mcs70_b03m_s25_AB02 2088 2088 2088 2088 2088
mcs70_b03m_s25_AB03 450 450 450 450 450
mcs70_b03m_s25_AB04 18 18 18 18 18
mcs70_b03m_s25_AB05 4513 4513 4513 4513 4513
mcs70_b03m_s25_AB06 50 50 50 50 50
mcs70_b03m_s25_AB07 2172 2172 2172 2172 2172
mcs70_b03m_s25_AB08 40 40 40 40 40
mcs70_b03m_s25_AB09 768 768 768 768 768
mcs70_b03m_s30_AB00 33086 33086 33086 -1 -1
mcs70_b03m_s30_AB01 1184 1184 1184 1184 -1
mcs70_b03m_s30_AB02 3905 3905 3905 3905 -1
mcs70_b03m_s30_AB03 64832 64832 64832 -1 -1
mcs70_b03m_s30_AB04 33584 33584 33584 -1 -1
mcs70_b03m_s30_AB05 304 304 304 304 -1
mcs70_b03m_s30_AB06 1716 1716 1716 -1 -1
mcs70_b03m_s30_AB07 2 2 2 2 2
mcs70_b03m_s30_AB08 4655 4655 4655 4655 4655
mcs70_b03m_s30_AB09 600 600 600 -1 -1
mcs70_b03m_s35_AB00 6440 6440 6440 -1 -1
mcs70_b03m_s35_AB01 380 380 -1 -1 -1
mcs70_b03m_s35_AB02 2492 2492 2492 -1 -1
mcs70_b03m_s35_AB03 2158 2158 -1 -1 -1
mcs70_b03m_s35_AB04 7604 7604 -1 -1 -1
mcs70_b03m_s35_AB05 8 8 8 -1 -1
mcs70_b03m_s35_AB06 3182 3182 -1 -1 -1
mcs70_b03m_s35_AB07 18 18 18 -1 -1
mcs70_b03m_s35_AB08 58696 58696 -1 -1 -1
mcs70_b03m_s35_AB09 140051 140051 -1 -1 -1
mcs70_b03m_s40_AB00 46 46 -1 -1 -1
mcs70_b03m_s40_AB01 1080 1080 -1 -1 -1
mcs70_b03m_s40_AB02 202758 202758 -1 -1 -1
mcs70_b03m_s40_AB03 48 48 -1 -1 -1
mcs70_b03m_s40_AB04 548448 548448 -1 -1 -1
mcs70_b03m_s40_AB05 96 96 -1 -1 -1
mcs70_b03m_s40_AB06 42368 42368 -1 -1 -1
mcs70_b03m_s40_AB07 8 8 -1 -1 -1
mcs70_b03m_s40_AB08 8 8 -1 -1 -1
mcs70_b03m_s40_AB09 226286 226286 -1 -1 -1
mcs70_b03m_s50_AB00 -1 -1 -1 -1 -1
mcs70_b03m_s50_AB01 -1 -1 -1 -1 -1
mcs70_b03m_s50_AB02 -1 -1 -1 -1 -1
mcs70_b03m_s50_AB03 -1 -1 -1 -1 -1
mcs70_b03m_s50_AB04 -1 -1 -1 -1 -1
mcs70_b03m_s50_AB05 -1 -1 -1 -1 -1
mcs70_b03m_s50_AB06 -1 -1 -1 -1 -1
mcs70_b03m_s50_AB07 -1 -1 -1 -1 -1
mcs70_b03m_s50_AB08 -1 -1 -1 -1 -1
mcs70_b03m_s50_AB09 -1 -1 -1 -1 -1
mcs70_b06_s10_AB00 1080 1080 1080 1080 1080
mcs70_b06_s10_AB01 36 36 36 36 36
mcs70_b06_s10_AB02 1272 1272 1272 1272 1272
mcs70_b06_s10_AB03 9528 9528 9528 9528 9528
mcs70_b06_s10_AB04 48 48 48 48 48
mcs70_b06_s10_AB05 720 720 720 720 720
mcs70_b06_s10_AB06 288 288 288 288 288
mcs70_b06_s10_AB07 522 522 522 522 522
mcs70_b06_s10_AB08 11760 11760 11760 11760 11760
mcs70_b06_s10_AB09 12 12 12 12 12
mcs70_b06_s15_AB00 7 7 7 7 7
mcs70_b06_s15_AB01 1 1 1 1 1
mcs70_b06_s15_AB02 1 1 1 1 1
mcs70_b06_s15_AB03 60 60 60 60 60
mcs70_b06_s15_AB04 1 1 1 1 1
mcs70_b06_s15_AB05 12 12 12 12 12
mcs70_b06_s15_AB06 2 2 2 2 2
mcs70_b06_s15_AB07 4 4 4 4 4
mcs70_b06_s15_AB08 9 9 9 9 9
mcs70_b06_s15_AB09 14 14 14 14 14
mcs70_b06_s20_AB00 1 1 1 1 1
mcs70_b06_s20_AB01 8 8 8 8 8
mcs70_b06_s20_AB02 2 2 2 2 2
mcs70_b06_s20_AB03 2 2 2 2 2
mcs70_b06_s20_AB04 10 10 10 10 10
mcs70_b06_s20_AB05 5 5 5 5 5
mcs70_b06_s20_AB06 44 44 44 44 44
mcs70_b06_s20_AB07 9 9 9 9 9
mcs70_b06_s20_AB08 56 56 56 56 56
mcs70_b06_s20_AB09 11 11 11 11 11
mcs70_b06_s25_AB00 1 1 1 1 1
mcs70_b06_s25_AB01 2 2 2 2 2
mcs70_b06_s25_AB02 2 2 2 2 2
mcs70_b06_s25_AB03 7 7 7 7 7
mcs70_b06_s25_AB04 30 30 30 30 30
mcs70_b06_s25_AB05 9 9 9 9 9
mcs70_b06_s25_AB06 17 17 17 17 17
mcs70_b06_s25_AB07 21 21 21 21 21
mcs70_b06_s25_AB08 1 1 1 1 1
mcs70_b06_s25_AB09 2 2 2 2 2
mcs70_b06_s30_AB00 2 2 2 2 2
mcs70_b06_s30_AB01 30 30 30 30 30
mcs70_b06_s30_AB02 16 16 16 16 16
mcs70_b06_s30_AB03 3 3 3 3 3
mcs70_b06_s30_AB04 2 2 2 2 2
mcs70_b06_s30_AB05 23 23 23 23 23
mcs70_b06_s30_AB06 10 10 10 10 10
mcs70_b06_s30_AB07 17 17 17 17 17
mcs70_b06_s30_AB08 3 3 3 3 3
mcs70_b06_s30_AB09 40 40 40 40 40
mcs70_b06_s35_AB00 16 16 16 16 -1
mcs70_b06_s35_AB01 25 25 25 25 25
mcs70_b06_s35_AB02 20 20 20 20 20
mcs70_b06_s35_AB03 17 17 17 17 17
mcs70_b06_s35_AB04 7 7 7 -1 -1
mcs70_b06_s35_AB05 3 3 3 3 3
mcs70_b06_s35_AB06 1 1 1 1 1
mcs70_b06_s35_AB07 3 3 3 3 3
mcs70_b06_s35_AB08 8 8 8 8 8
mcs70_b06_s35_AB09 14 14 14 14 14
mcs70_b06_s40_AB00 8 8 8 8 -1
mcs70_b06_s40_AB01 82 82 82 -1 -1
mcs70_b06_s40_AB02 2 2 2 2 2
mcs70_b06_s40_AB03 28 28 28 -1 -1
mcs70_b06_s40_AB04 11 11 11 11 -1
mcs70_b06_s40_AB05 1 1 1 1 1
mcs70_b06_s40_AB06 18 18 18 18 -1
mcs70_b06_s40_AB07 33 33 33 -1 -1
mcs70_b06_s40_AB08 2 2 2 -1 -1
mcs70_b06_s40_AB09 6 6 6 6 6
mcs70_b06_s50_AB00 -1 -1 -1 -1 -1
mcs70_b06_s50_AB01 -1 -1 -1 -1 -1
mcs70_b06_s50_AB02 13 13 -1 -1 -1
mcs70_b06_s50_AB03 16 16 -1 -1 -1
mcs70_b06_s50_AB04 9 9 -1 -1 -1
mcs70_b06_s50_AB05 32 32 -1 -1 -1
mcs70_b06_s50_AB06 4 4 -1 -1 -1
mcs70_b06_s50_AB07 26 26 -1 -1 -1
mcs70_b06_s50_AB08 3 3 -1 -1 -1
mcs70_b06_s50_AB09 48 48 -1 -1 -1
mcs70_b06m_s10_AB00 2 2 2 2 2
mcs70_b06m_s10_AB01 2 2 2 2 2
mcs70_b06m_s10_AB02 165 165 165 165 165
mcs70_b06m_s10_AB03 1 1 1 1 1
mcs70_b06m_s10_AB04 338 338 338 338 338
mcs70_b06m_s10_AB05 8 8 8 8 8
mcs70_b06m_s10_AB06 32 32 32 32 32
mcs70_b06m_s10_AB07 119 119 119 119 119
mcs70_b06m_s10_AB08 2 2 2 2 2
mcs70_b06m_s10_AB09 158 158 158 158 158
mcs70_b06m_s15_AB00 20 20 20 20 20
mcs70_b06m_s15_AB01 22 22 22 22 22
mcs70_b06m_s15_AB02 7 7 7 7 7
mcs70_b06m_s15_AB03 22 22 22 22 22
mcs70_b06m_s15_AB04 1 1 1 1 1
mcs70_b06m_s15_AB05 2 2 2 2 2
mcs70_b06m_s15_AB06 14 14 14 14 14
mcs70_b06m_s15_AB07 1 1 1 1 1
mcs70_b06m_s15_AB08 13 13 13 13 13
mcs70_b06m_s15_AB09 2 2 2 2 2
mcs70_b06m_s20_AB00 16 16 16 16 16
mcs70_b06m_s20_AB01 8 8 8 8 8
mcs70_b06m_s20_AB02 1 1 1 1 1
mcs70_b06m_s20_AB03 14 14 14 14 14
mcs70_b06m_s20_AB04 1 1 1 1 1
mcs70_b06m_s20_AB05 1 1 1 1 1
mcs70_b06m_s20_AB06 8 8 8 8 8
mcs70_b06m_s20_AB07 2 2 2 2 2
mcs70_b06m_s20_AB08 2 2 2 2 2
mcs70_b06m_s20_AB09 3 3 3 3 3
mcs70_b06m_s25_AB00 2 2 2 2 2
mcs70_b06m_s25_AB01 1 1 1 1 1
mcs70_b06m_s25_AB02 1 1 1 1 1
mcs70_b06m_s25_AB03 3 3 3 3 3
mcs70_b06m_s25_AB04 2 2 2 2 2
mcs70_b06m_s25_AB05 1 1 1 1 1
mcs70_b06m_s25_AB06 3 3 3 3 3
mcs70_b06m_s25_AB07 1 1 1 1 1
mcs70_b06m_s25_AB08 14 14 14 14 14
mcs70_b06m_s25_AB09 2 2 2 2 2
mcs70_b06m_s30_AB00 1 1 1 1 1
mcs70_b06m_s30_AB01 1 1 1 1 1
mcs70_b06m_s30_AB02 1 1 1 1 1
mcs70_b06m_s30_AB03 2 2 2 2 2
mcs70_b06m_s30_AB04 2 2 2 2 2
mcs70_b06m_s30_AB05 1 1 1 1 1
mcs70_b06m_s30_AB06 21 21 21 21 21
mcs70_b06m_s30_AB07 24 24 24 24 24
mcs70_b06m_s30_AB08 8 8 8 8 8
mcs70_b06m_s30_AB09 1 1 1 1 1
mcs70_b06m_s35_AB00 2 2 2 -1 -1
mcs70_b06m_s35_AB01 16 16 16 -1 -1
mcs70_b06m_s35_AB02 20 20 20 -1 -1
mcs70_b06m_s35_AB03 1 1 1 1 -1
mcs70_b06m_s35_AB04 26 26 26 26 -1
mcs70_b06m_s35_AB05 5 5 5 -1 -1
mcs70_b06m_s35_AB06 8 8 8 8 -1
mcs70_b06m_s35_AB07 3 3 3 -1 -1
mcs70_b06m_s35_AB08 5 5 5 -1 -1
mcs70_b06m_s35_AB09 2 2 2 -1 -1
mcs70_b06m_s40_AB00 2 2 -1 -1 -1
mcs70_b06m_s40_AB01 25 25 -1 -1 -1
mcs70_b06m_s40_AB02 2 2 -1 -1 -1
mcs70_b06m_s40_AB03 2 2 -1 -1 -1
